Id,Symbol,Base,Quote,Active,Spot,Margin,Future,Leverage
TWTUSDT,TWT/USDT,TWT,USDT,True,Spot,Margin,,1.0
UMAUSDT,UMA/USDT,UMA,USDT,True,Spot,Margin,,1.0
UNFIUSDT,UNFI/USDT,UNFI,USDT,True,Spot,Margin,,1.0
UNIUSDT,UNI/USDT,UNI,USDT,True,Spot,Margin,,1.0
UNIDOWNUSDT,UNIDOWN/USDT,UNIDOWN,USDT,False,Spot,,,1.0
UNIUPUSDT,UNIUP/USDT,UNIUP,USDT,False,Spot,,,1.0
USDCUSDT,USDC/USDT,USDC,USDT,True,Spot,Margin,,1.0
USDPUSDT,USDP/USDT,USDP,USDT,True,Spot,,,1.0
USDSUSDT,USDS/USDT,USDS,USDT,False,Spot,,,1.0
USDSBUSDT,USDSB/USDT,USDSB,USDT,False,Spot,,,1.0
USTUSDT,UST/USDT,UST,USDT,False,Spot,Margin,,1.0
UTKUSDT,UTK/USDT,UTK,USDT,True,Spot,Margin,,1.0
VENUSDT,VEN/USDT,VEN,USDT,False,Spot,,,1.0
VETUSDT,VET/USDT,VET,USDT,True,Spot,Margin,,1.0
VGXUSDT,VGX/USDT,VGX,USDT,True,Spot,,,1.0
VIDTUSDT,VIDT/USDT,VIDT,USDT,True,Spot,,,1.0
VITEUSDT,VITE/USDT,VITE,USDT,True,Spot,,,1.0
VOXELUSDT,VOXEL/USDT,VOXEL,USDT,True,Spot,Margin,,1.0
VTHOUSDT,VTHO/USDT,VTHO,USDT,True,Spot,,,1.0
WANUSDT,WAN/USDT,WAN,USDT,True,Spot,Margin,,1.0
WAVESUSDT,WAVES/USDT,WAVES,USDT,True,Spot,Margin,,1.0
WAXPUSDT,WAXP/USDT,WAXP,USDT,True,Spot,Margin,,1.0
WINUSDT,WIN/USDT,WIN,USDT,True,Spot,Margin,,1.0
WINGUSDT,WING/USDT,WING,USDT,True,Spot,,,1.0
WNXMUSDT,WNXM/USDT,WNXM,USDT,True,Spot,Margin,,1.0
WOOUSDT,WOO/USDT,WOO,USDT,True,Spot,Margin,,1.0
WRXUSDT,WRX/USDT,WRX,USDT,True,Spot,,,1.0
WTCUSDT,WTC/USDT,WTC,USDT,True,Spot,,,1.0
XECUSDT,XEC/USDT,XEC,USDT,True,Spot,Margin,,1.0
XEMUSDT,XEM/USDT,XEM,USDT,True,Spot,Margin,,1.0
XLMUSDT,XLM/USDT,XLM,USDT,True,Spot,Margin,,1.0
XLMDOWNUSDT,XLMDOWN/USDT,XLMDOWN,USDT,False,Spot,,,1.0
XLMUPUSDT,XLMUP/USDT,XLMUP,USDT,False,Spot,,,1.0
XMRUSDT,XMR/USDT,XMR,USDT,True,Spot,Margin,,1.0
XNOUSDT,XNO/USDT,XNO,USDT,True,Spot,,,1.0
XRPUSDT,XRP/USDT,XRP,USDT,True,Spot,Margin,,1.0
XRPBEARUSDT,XRPBEAR/USDT,XRPBEAR,USDT,False,Spot,,,1.0
XRPBULLUSDT,XRPBULL/USDT,XRPBULL,USDT,False,Spot,,,1.0
XRPDOWNUSDT,XRPDOWN/USDT,XRPDOWN,USDT,True,Spot,,,1.0
XRPUPUSDT,XRPUP/USDT,XRPUP,USDT,True,Spot,,,1.0
XTZUSDT,XTZ/USDT,XTZ,USDT,True,Spot,Margin,,1.0
XTZDOWNUSDT,XTZDOWN/USDT,XTZDOWN,USDT,False,Spot,,,1.0
XTZUPUSDT,XTZUP/USDT,XTZUP,USDT,False,Spot,,,1.0
XVGUSDT,XVG/USDT,XVG,USDT,True,Spot,,,1.0
XVSUSDT,XVS/USDT,XVS,USDT,True,Spot,Margin,,1.0
XZCUSDT,XZC/USDT,XZC,USDT,False,Spot,,,1.0
YFIUSDT,YFI/USDT,YFI,USDT,True,Spot,,,1.0
YFIDOWNUSDT,YFIDOWN/USDT,YFIDOWN,USDT,False,Spot,,,1.0
YFIIUSDT,YFII/USDT,YFII,USDT,True,Spot,,,1.0
YFIUPUSDT,YFIUP/USDT,YFIUP,USDT,False,Spot,,,1.0
YGGUSDT,YGG/USDT,YGG,USDT,True,Spot,Margin,,1.0
ZECUSDT,ZEC/USDT,ZEC,USDT,True,Spot,Margin,,1.0
ZENUSDT,ZEN/USDT,ZEN,USDT,True,Spot,,,1.0
ZILUSDT,ZIL/USDT,ZIL,USDT,True,Spot,Margin,,1.0
ZRXUSDT,ZRX/USDT,ZRX,USDT,True,Spot,Margin,,1.0
Id,Symbol,Base,Quote,Active,Spot,Margin,Future,Leverage
1INCHBTC,1INCH/BTC,1INCH,BTC,True,Spot,Margin,,1.0
1INCHBUSD,1INCH/BUSD,1INCH,BUSD,True,Spot,,,1.0
1INCHUSDT,1INCH/USDT,1INCH,USDT,True,Spot,Margin,,1.0
1INCHDOWNUSDT,1INCHDOWN/USDT,1INCHDOWN,USDT,False,Spot,,,1.0
1INCHUPUSDT,1INCHUP/USDT,1INCHUP,USDT,False,Spot,,,1.0
AAVEBKRW,AAVE/BKRW,AAVE,BKRW,False,Spot,,,1.0
AAVEBNB,AAVE/BNB,AAVE,BNB,True,Spot,,,1.0
AAVEBRL,AAVE/BRL,AAVE,BRL,False,Spot,,,1.0
AAVEBTC,AAVE/BTC,AAVE,BTC,True,Spot,Margin,,1.0
AAVEBUSD,AAVE/BUSD,AAVE,BUSD,True,Spot,Margin,,1.0
AAVEETH,AAVE/ETH,AAVE,ETH,True,Spot,,,1.0
AAVEUSDT,AAVE/USDT,AAVE,USDT,True,Spot,Margin,,1.0
AAVEDOWNUSDT,AAVEDOWN/USDT,AAVEDOWN,USDT,False,Spot,,,1.0
AAVEUPUSDT,AAVEUP/USDT,AAVEUP,USDT,False,Spot,,,1.0
ACABTC,ACA/BTC,ACA,BTC,True,Spot,,,1.0
ACABUSD,ACA/BUSD,ACA,BUSD,True,Spot,,,1.0
ACAUSDT,ACA/USDT,ACA,USDT,True,Spot,,,1.0
ACHBTC,ACH/BTC,ACH,BTC,True,Spot,,,1.0
ACHBUSD,ACH/BUSD,ACH,BUSD,True,Spot,,,1.0
ACHUSDT,ACH/USDT,ACH,USDT,True,Spot,,,1.0
ACMBTC,ACM/BTC,ACM,BTC,True,Spot,,,1.0
ACMBUSD,ACM/BUSD,ACM,BUSD,True,Spot,,,1.0
ACMUSDT,ACM/USDT,ACM,USDT,True,Spot,,,1.0
ADAAUD,ADA/AUD,ADA,AUD,True,Spot,,,1.0
ADABIDR,ADA/BIDR,ADA,BIDR,True,Spot,,,1.0
ADABKRW,ADA/BKRW,ADA,BKRW,False,Spot,,,1.0
ADABNB,ADA/BNB,ADA,BNB,True,Spot,,,1.0
ADABRL,ADA/BRL,ADA,BRL,True,Spot,,,1.0
ADABTC,ADA/BTC,ADA,BTC,True,Spot,Margin,,1.0
ADABUSD,ADA/BUSD,ADA,BUSD,True,Spot,Margin,,1.0
ADAETH,ADA/ETH,ADA,ETH,True,Spot,Margin,,1.0
ADAEUR,ADA/EUR,ADA,EUR,True,Spot,,,1.0
ADAGBP,ADA/GBP,ADA,GBP,True,Spot,,,1.0
ADAPAX,ADA/PAX,ADA,PAX,False,Spot,,,1.0
ADARUB,ADA/RUB,ADA,RUB,True,Spot,,,1.0
ADATRY,ADA/TRY,ADA,TRY,True,Spot,,,1.0
ADATUSD,ADA/TUSD,ADA,TUSD,True,Spot,,,1.0
ADAUSDC,ADA/USDC,ADA,USDC,True,Spot,,,1.0
ADAUSDT,ADA/USDT,ADA,USDT,True,Spot,Margin,,1.0
ADADOWNUSDT,ADADOWN/USDT,ADADOWN,USDT,True,Spot,,,1.0
ADAUPUSDT,ADAUP/USDT,ADAUP,USDT,True,Spot,,,1.0
ADXBNB,ADX/BNB,ADX,BNB,False,Spot,,,1.0
ADXBTC,ADX/BTC,ADX,BTC,True,Spot,,,1.0
ADXBUSD,ADX/BUSD,ADX,BUSD,True,Spot,,,1.0
ADXETH,ADX/ETH,ADX,ETH,True,Spot,,,1.0
ADXUSDT,ADX/USDT,ADX,USDT,True,Spot,,,1.0
AEBNB,AE/BNB,AE,BNB,False,Spot,,,1.0
AEBTC,AE/BTC,AE,BTC,False,Spot,,,1.0
AEETH,AE/ETH,AE,ETH,False,Spot,,,1.0
AERGOBTC,AERGO/BTC,AERGO,BTC,True,Spot,,,1.0
AERGOBUSD,AERGO/BUSD,AERGO,BUSD,True,Spot,,,1.0
AGIBNB,AGI/BNB,AGI,BNB,False,Spot,,,1.0
AGIBTC,AGI/BTC,AGI,BTC,False,Spot,,,1.0
AGIETH,AGI/ETH,AGI,ETH,False,Spot,,,1.0
AGIXBTC,AGIX/BTC,AGIX,BTC,True,Spot,,,1.0
AGLDBNB,AGLD/BNB,AGLD,BNB,False,Spot,,,1.0
AGLDBTC,AGLD/BTC,AGLD,BTC,True,Spot,Margin,,1.0
AGLDBUSD,AGLD/BUSD,AGLD,BUSD,True,Spot,Margin,,1.0
AGLDUSDT,AGLD/USDT,AGLD,USDT,True,Spot,Margin,,1.0
AIONBNB,AION/BNB,AION,BNB,False,Spot,,,1.0
AIONBTC,AION/BTC,AION,BTC,True,Spot,,,1.0
AIONBUSD,AION/BUSD,AION,BUSD,False,Spot,,,1.0
AIONETH,AION/ETH,AION,ETH,True,Spot,,,1.0
AIONUSDT,AION/USDT,AION,USDT,True,Spot,,,1.0
AKROBTC,AKRO/BTC,AKRO,BTC,False,Spot,,,1.0
AKROBUSD,AKRO/BUSD,AKRO,BUSD,True,Spot,,,1.0
AKROUSDT,AKRO/USDT,AKRO,USDT,True,Spot,Margin,,1.0
ALCXBTC,ALCX/BTC,ALCX,BTC,True,Spot,,,1.0
ALCXBUSD,ALCX/BUSD,ALCX,BUSD,True,Spot,,,1.0
ALCXUSDT,ALCX/USDT,ALCX,USDT,True,Spot,,,1.0
ALGOBIDR,ALGO/BIDR,ALGO,BIDR,False,Spot,,,1.0
ALGOBNB,ALGO/BNB,ALGO,BNB,True,Spot,,,1.0
ALGOBTC,ALGO/BTC,ALGO,BTC,True,Spot,Margin,,1.0
ALGOBUSD,ALGO/BUSD,ALGO,BUSD,True,Spot,Margin,,1.0
ALGOETH,ALGO/ETH,ALGO,ETH,True,Spot,,,1.0
ALGOPAX,ALGO/PAX,ALGO,PAX,False,Spot,,,1.0
ALGORUB,ALGO/RUB,ALGO,RUB,True,Spot,,,1.0
ALGOTRY,ALGO/TRY,ALGO,TRY,True,Spot,,,1.0
ALGOTUSD,ALGO/TUSD,ALGO,TUSD,False,Spot,,,1.0
ALGOUSDC,ALGO/USDC,ALGO,USDC,False,Spot,,,1.0
ALGOUSDT,ALGO/USDT,ALGO,USDT,True,Spot,Margin,,1.0
ALICEBIDR,ALICE/BIDR,ALICE,BIDR,True,Spot,,,1.0
ALICEBNB,ALICE/BNB,ALICE,BNB,True,Spot,,,1.0
ALICEBTC,ALICE/BTC,ALICE,BTC,True,Spot,Margin,,1.0
ALICEBUSD,ALICE/BUSD,ALICE,BUSD,True,Spot,Margin,,1.0
ALICETRY,ALICE/TRY,ALICE,TRY,True,Spot,,,1.0
ALICEUSDT,ALICE/USDT,ALICE,USDT,True,Spot,Margin,,1.0
ALPACABNB,ALPACA/BNB,ALPACA,BNB,False,Spot,,,1.0
ALPACABTC,ALPACA/BTC,ALPACA,BTC,True,Spot,,,1.0
ALPACABUSD,ALPACA/BUSD,ALPACA,BUSD,True,Spot,,,1.0
ALPACAUSDT,ALPACA/USDT,ALPACA,USDT,True,Spot,,,1.0
ALPHABNB,ALPHA/BNB,ALPHA,BNB,True,Spot,,,1.0
ALPHABTC,ALPHA/BTC,ALPHA,BTC,True,Spot,Margin,,1.0
ALPHABUSD,ALPHA/BUSD,ALPHA,BUSD,True,Spot,,,1.0
ALPHAUSDT,ALPHA/USDT,ALPHA,USDT,True,Spot,Margin,,1.0
ALPINEBTC,ALPINE/BTC,ALPINE,BTC,True,Spot,,,1.0
ALPINEBUSD,ALPINE/BUSD,ALPINE,BUSD,True,Spot,,,1.0
ALPINEEUR,ALPINE/EUR,ALPINE,EUR,True,Spot,,,1.0
ALPINETRY,ALPINE/TRY,ALPINE,TRY,True,Spot,,,1.0
ALPINEUSDT,ALPINE/USDT,ALPINE,USDT,True,Spot,,,1.0
AMBBNB,AMB/BNB,AMB,BNB,False,Spot,,,1.0
AMBBTC,AMB/BTC,AMB,BTC,True,Spot,,,1.0
AMBETH,AMB/ETH,AMB,ETH,False,Spot,,,1.0
AMPBNB,AMP/BNB,AMP,BNB,False,Spot,,,1.0
AMPBTC,AMP/BTC,AMP,BTC,True,Spot,,,1.0
AMPBUSD,AMP/BUSD,AMP,BUSD,True,Spot,,,1.0
AMPUSDT,AMP/USDT,AMP,USDT,True,Spot,,,1.0
ANCBNB,ANC/BNB,ANC,BNB,True,Spot,,,1.0
ANCBTC,ANC/BTC,ANC,BTC,True,Spot,,,1.0
ANCBUSD,ANC/BUSD,ANC,BUSD,True,Spot,Margin,,1.0
ANCUSDT,ANC/USDT,ANC,USDT,True,Spot,Margin,,1.0
ANKRBNB,ANKR/BNB,ANKR,BNB,True,Spot,,,1.0
ANKRBTC,ANKR/BTC,ANKR,BTC,True,Spot,Margin,,1.0
ANKRBUSD,ANKR/BUSD,ANKR,BUSD,True,Spot,Margin,,1.0
ANKRPAX,ANKR/PAX,ANKR,PAX,False,Spot,,,1.0
ANKRTUSD,ANKR/TUSD,ANKR,TUSD,False,Spot,,,1.0
ANKRUSDC,ANKR/USDC,ANKR,USDC,False,Spot,,,1.0
ANKRUSDT,ANKR/USDT,ANKR,USDT,True,Spot,Margin,,1.0
ANTBNB,ANT/BNB,ANT,BNB,True,Spot,,,1.0
ANTBTC,ANT/BTC,ANT,BTC,True,Spot,Margin,,1.0
ANTBUSD,ANT/BUSD,ANT,BUSD,True,Spot,Margin,,1.0
ANTUSDT,ANT/USDT,ANT,USDT,True,Spot,Margin,,1.0
ANYBTC,ANY/BTC,ANY,BTC,False,Spot,,,1.0
ANYBUSD,ANY/BUSD,ANY,BUSD,False,Spot,,,1.0
ANYUSDT,ANY/USDT,ANY,USDT,False,Spot,,,1.0
APEAUD,APE/AUD,APE,AUD,True,Spot,,,1.0
APEBNB,APE/BNB,APE,BNB,True,Spot,,,1.0
APEBRL,APE/BRL,APE,BRL,True,Spot,,,1.0
APEBTC,APE/BTC,APE,BTC,True,Spot,Margin,,1.0
APEBUSD,APE/BUSD,APE,BUSD,True,Spot,Margin,,1.0
APEETH,APE/ETH,APE,ETH,True,Spot,Margin,,1.0
APEEUR,APE/EUR,APE,EUR,True,Spot,,,1.0
APEGBP,APE/GBP,APE,GBP,True,Spot,,,1.0
APETRY,APE/TRY,APE,TRY,True,Spot,,,1.0
APEUSDT,APE/USDT,APE,USDT,True,Spot,Margin,,1.0
API3BNB,API3/BNB,API3,BNB,False,Spot,,,1.0
API3BTC,API3/BTC,API3,BTC,True,Spot,,,1.0
API3BUSD,API3/BUSD,API3,BUSD,True,Spot,,,1.0
API3TRY,API3/TRY,API3,TRY,True,Spot,,,1.0
API3USDT,API3/USDT,API3,USDT,True,Spot,Margin,,1.0
APPCBNB,APPC/BNB,APPC,BNB,False,Spot,,,1.0
APPCBTC,APPC/BTC,APPC,BTC,False,Spot,,,1.0
APPCETH,APPC/ETH,APPC,ETH,False,Spot,,,1.0
ARBNB,AR/BNB,AR,BNB,True,Spot,,,1.0
ARBTC,AR/BTC,AR,BTC,True,Spot,,,1.0
ARBUSD,AR/BUSD,AR,BUSD,True,Spot,,,1.0
ARUSDT,AR/USDT,AR,USDT,True,Spot,Margin,,1.0
ARDRBNB,ARDR/BNB,ARDR,BNB,False,Spot,,,1.0
ARDRBTC,ARDR/BTC,ARDR,BTC,True,Spot,,,1.0
ARDRETH,ARDR/ETH,ARDR,ETH,False,Spot,,,1.0
ARDRUSDT,ARDR/USDT,ARDR,USDT,True,Spot,,,1.0
ARKBTC,ARK/BTC,ARK,BTC,True,Spot,,,1.0
ARKETH,ARK/ETH,ARK,ETH,False,Spot,,,1.0
ARNBTC,ARN/BTC,ARN,BTC,False,Spot,,,1.0
ARNETH,ARN/ETH,ARN,ETH,False,Spot,,,1.0
ARPABNB,ARPA/BNB,ARPA,BNB,True,Spot,,,1.0
ARPABTC,ARPA/BTC,ARPA,BTC,True,Spot,Margin,,1.0
ARPABUSD,ARPA/BUSD,ARPA,BUSD,True,Spot,,,1.0
ARPARUB,ARPA/RUB,ARPA,RUB,True,Spot,,,1.0
ARPATRY,ARPA/TRY,ARPA,TRY,True,Spot,,,1.0
ARPAUSDT,ARPA/USDT,ARPA,USDT,True,Spot,Margin,,1.0
ASRBTC,ASR/BTC,ASR,BTC,True,Spot,,,1.0
ASRBUSD,ASR/BUSD,ASR,BUSD,True,Spot,,,1.0
ASRUSDT,ASR/USDT,ASR,USDT,True,Spot,,,1.0
ASTBTC,AST/BTC,AST,BTC,True,Spot,,,1.0
ASTETH,AST/ETH,AST,ETH,False,Spot,,,1.0
ASTRBTC,ASTR/BTC,ASTR,BTC,True,Spot,,,1.0
ASTRBUSD,ASTR/BUSD,ASTR,BUSD,True,Spot,Margin,,1.0
ASTRETH,ASTR/ETH,ASTR,ETH,True,Spot,,,1.0
ASTRUSDT,ASTR/USDT,ASTR,USDT,True,Spot,Margin,,1.0
ATABNB,ATA/BNB,ATA,BNB,True,Spot,,,1.0
ATABTC,ATA/BTC,ATA,BTC,True,Spot,Margin,,1.0
ATABUSD,ATA/BUSD,ATA,BUSD,True,Spot,Margin,,1.0
ATAUSDT,ATA/USDT,ATA,USDT,True,Spot,Margin,,1.0
ATMBTC,ATM/BTC,ATM,BTC,True,Spot,,,1.0
ATMBUSD,ATM/BUSD,ATM,BUSD,True,Spot,,,1.0
ATMUSDT,ATM/USDT,ATM,USDT,True,Spot,,,1.0
ATOMBIDR,ATOM/BIDR,ATOM,BIDR,False,Spot,,,1.0
ATOMBNB,ATOM/BNB,ATOM,BNB,True,Spot,,,1.0
ATOMBRL,ATOM/BRL,ATOM,BRL,True,Spot,,,1.0
ATOMBTC,ATOM/BTC,ATOM,BTC,True,Spot,Margin,,1.0
ATOMBUSD,ATOM/BUSD,ATOM,BUSD,True,Spot,Margin,,1.0
ATOMETH,ATOM/ETH,ATOM,ETH,True,Spot,,,1.0
ATOMEUR,ATOM/EUR,ATOM,EUR,True,Spot,,,1.0
ATOMPAX,ATOM/PAX,ATOM,PAX,False,Spot,,,1.0
ATOMTRY,ATOM/TRY,ATOM,TRY,True,Spot,,,1.0
ATOMTUSD,ATOM/TUSD,ATOM,TUSD,False,Spot,,,1.0
ATOMUSDC,ATOM/USDC,ATOM,USDC,True,Spot,,,1.0
ATOMUSDT,ATOM/USDT,ATOM,USDT,True,Spot,Margin,,1.0
AUCTIONBTC,AUCTION/BTC,AUCTION,BTC,True,Spot,,,1.0
AUCTIONBUSD,AUCTION/BUSD,AUCTION,BUSD,True,Spot,,,1.0
AUCTIONUSDT,AUCTION/USDT,AUCTION,USDT,True,Spot,,,1.0
AUDBUSD,AUD/BUSD,AUD,BUSD,True,Spot,,,1.0
AUDUSDC,AUD/USDC,AUD,USDC,True,Spot,,,1.0
AUDUSDT,AUD/USDT,AUD,USDT,True,Spot,,,1.0
AUDIOBTC,AUDIO/BTC,AUDIO,BTC,True,Spot,Margin,,1.0
AUDIOBUSD,AUDIO/BUSD,AUDIO,BUSD,True,Spot,Margin,,1.0
AUDIOTRY,AUDIO/TRY,AUDIO,TRY,True,Spot,,,1.0
AUDIOUSDT,AUDIO/USDT,AUDIO,USDT,True,Spot,Margin,,1.0
AUTOBTC,AUTO/BTC,AUTO,BTC,True,Spot,,,1.0
AUTOBUSD,AUTO/BUSD,AUTO,BUSD,True,Spot,,,1.0
AUTOUSDT,AUTO/USDT,AUTO,USDT,True,Spot,,,1.0
AVABNB,AVA/BNB,AVA,BNB,False,Spot,,,1.0
AVABTC,AVA/BTC,AVA,BTC,True,Spot,,,1.0
AVABUSD,AVA/BUSD,AVA,BUSD,True,Spot,,,1.0
AVAUSDT,AVA/USDT,AVA,USDT,True,Spot,,,1.0
AVAXAUD,AVAX/AUD,AVAX,AUD,True,Spot,,,1.0
AVAXBIDR,AVAX/BIDR,AVAX,BIDR,True,Spot,,,1.0
AVAXBNB,AVAX/BNB,AVAX,BNB,True,Spot,,,1.0
AVAXBRL,AVAX/BRL,AVAX,BRL,True,Spot,,,1.0
AVAXBTC,AVAX/BTC,AVAX,BTC,True,Spot,Margin,,1.0
AVAXBUSD,AVAX/BUSD,AVAX,BUSD,True,Spot,Margin,,1.0
AVAXETH,AVAX/ETH,AVAX,ETH,True,Spot,,,1.0
AVAXEUR,AVAX/EUR,AVAX,EUR,True,Spot,,,1.0
AVAXGBP,AVAX/GBP,AVAX,GBP,True,Spot,,,1.0
AVAXTRY,AVAX/TRY,AVAX,TRY,True,Spot,,,1.0
AVAXUSDT,AVAX/USDT,AVAX,USDT,True,Spot,Margin,,1.0
AXSAUD,AXS/AUD,AXS,AUD,True,Spot,,,1.0
AXSBIDR,AXS/BIDR,AXS,BIDR,False,Spot,,,1.0
AXSBNB,AXS/BNB,AXS,BNB,True,Spot,,,1.0
AXSBRL,AXS/BRL,AXS,BRL,True,Spot,,,1.0
AXSBTC,AXS/BTC,AXS,BTC,True,Spot,Margin,,1.0
AXSBUSD,AXS/BUSD,AXS,BUSD,True,Spot,Margin,,1.0
AXSETH,AXS/ETH,AXS,ETH,True,Spot,,,1.0
AXSTRY,AXS/TRY,AXS,TRY,True,Spot,,,1.0
AXSUSDT,AXS/USDT,AXS,USDT,True,Spot,Margin,,1.0
BADGERBTC,BADGER/BTC,BADGER,BTC,True,Spot,Margin,,1.0
BADGERBUSD,BADGER/BUSD,BADGER,BUSD,True,Spot,Margin,,1.0
BADGERUSDT,BADGER/USDT,BADGER,USDT,True,Spot,Margin,,1.0
BAKEBNB,BAKE/BNB,BAKE,BNB,True,Spot,,,1.0
BAKEBTC,BAKE/BTC,BAKE,BTC,True,Spot,Margin,,1.0
BAKEBUSD,BAKE/BUSD,BAKE,BUSD,True,Spot,Margin,,1.0
BAKEUSDT,BAKE/USDT,BAKE,USDT,True,Spot,Margin,,1.0
BALBNB,BAL/BNB,BAL,BNB,False,Spot,,,1.0
BALBTC,BAL/BTC,BAL,BTC,True,Spot,Margin,,1.0
BALBUSD,BAL/BUSD,BAL,BUSD,True,Spot,,,1.0
BALUSDT,BAL/USDT,BAL,USDT,True,Spot,Margin,,1.0
BANDBNB,BAND/BNB,BAND,BNB,False,Spot,,,1.0
BANDBTC,BAND/BTC,BAND,BTC,True,Spot,Margin,,1.0
BANDBUSD,BAND/BUSD,BAND,BUSD,True,Spot,,,1.0
BANDUSDT,BAND/USDT,BAND,USDT,True,Spot,Margin,,1.0
BARBTC,BAR/BTC,BAR,BTC,True,Spot,,,1.0
BARBUSD,BAR/BUSD,BAR,BUSD,True,Spot,,,1.0
BARUSDT,BAR/USDT,BAR,USDT,True,Spot,,,1.0
BATBNB,BAT/BNB,BAT,BNB,False,Spot,,,1.0
BATBTC,BAT/BTC,BAT,BTC,True,Spot,Margin,,1.0
BATBUSD,BAT/BUSD,BAT,BUSD,True,Spot,Margin,,1.0
BATETH,BAT/ETH,BAT,ETH,True,Spot,,,1.0
BATPAX,BAT/PAX,BAT,PAX,False,Spot,,,1.0
BATTUSD,BAT/TUSD,BAT,TUSD,False,Spot,,,1.0
BATUSDC,BAT/USDC,BAT,USDC,False,Spot,,,1.0
BATUSDT,BAT/USDT,BAT,USDT,True,Spot,Margin,,1.0
BCCBNB,BCC/BNB,BCC,BNB,False,Spot,,,1.0
BCCBTC,BCC/BTC,BCC,BTC,False,Spot,,,1.0
BCCETH,BCC/ETH,BCC,ETH,False,Spot,,,1.0
BCCUSDT,BCC/USDT,BCC,USDT,False,Spot,,,1.0
BCDBTC,BCD/BTC,BCD,BTC,False,Spot,,,1.0
BCDETH,BCD/ETH,BCD,ETH,False,Spot,,,1.0
BCHBNB,BCH/BNB,BCH,BNB,True,Spot,,,1.0
BCHBTC,BCH/BTC,BCH,BTC,True,Spot,Margin,,1.0
BCHBUSD,BCH/BUSD,BCH,BUSD,True,Spot,Margin,,1.0
BCHEUR,BCH/EUR,BCH,EUR,True,Spot,,,1.0
BCHPAX,BCH/PAX,BCH,PAX,False,Spot,,,1.0
BCHTUSD,BCH/TUSD,BCH,TUSD,False,Spot,,,1.0
BCHUSDC,BCH/USDC,BCH,USDC,True,Spot,,,1.0
BCHUSDT,BCH/USDT,BCH,USDT,True,Spot,Margin,,1.0
BCHABUSD,BCHA/BUSD,BCHA,BUSD,False,Spot,,,1.0
BCHDOWNUSDT,BCHDOWN/USDT,BCHDOWN,USDT,False,Spot,,,1.0
BCHUPUSDT,BCHUP/USDT,BCHUP,USDT,False,Spot,,,1.0
BCNBNB,BCN/BNB,BCN,BNB,False,Spot,,,1.0
BCNBTC,BCN/BTC,BCN,BTC,False,Spot,,,1.0
BCNETH,BCN/ETH,BCN,ETH,False,Spot,,,1.0
BCPTBNB,BCPT/BNB,BCPT,BNB,False,Spot,,,1.0
BCPTBTC,BCPT/BTC,BCPT,BTC,False,Spot,,,1.0
BCPTETH,BCPT/ETH,BCPT,ETH,False,Spot,,,1.0
BCPTPAX,BCPT/PAX,BCPT,PAX,False,Spot,,,1.0
BCPTTUSD,BCPT/TUSD,BCPT,TUSD,False,Spot,,,1.0
BCPTUSDC,BCPT/USDC,BCPT,USDC,False,Spot,,,1.0
BDOTDOT,BDOT/DOT,BDOT,DOT,True,Spot,,,1.0
BEAMBNB,BEAM/BNB,BEAM,BNB,False,Spot,,,1.0
BEAMBTC,BEAM/BTC,BEAM,BTC,True,Spot,,,1.0
BEAMUSDT,BEAM/USDT,BEAM,USDT,True,Spot,Margin,,1.0
BEARBUSD,BEAR/BUSD,BEAR,BUSD,False,Spot,,,1.0
BEARUSDT,BEAR/USDT,BEAR,USDT,False,Spot,,,1.0
BELBNB,BEL/BNB,BEL,BNB,True,Spot,,,1.0
BELBTC,BEL/BTC,BEL,BTC,True,Spot,,,1.0
BELBUSD,BEL/BUSD,BEL,BUSD,True,Spot,,,1.0
BELTRY,BEL/TRY,BEL,TRY,True,Spot,,,1.0
BELUSDT,BEL/USDT,BEL,USDT,True,Spot,,,1.0
BETABNB,BETA/BNB,BETA,BNB,True,Spot,,,1.0
BETABTC,BETA/BTC,BETA,BTC,True,Spot,,,1.0
BETABUSD,BETA/BUSD,BETA,BUSD,True,Spot,,,1.0
BETAETH,BETA/ETH,BETA,ETH,True,Spot,,,1.0
BETAUSDT,BETA/USDT,BETA,USDT,True,Spot,Margin,,1.0
BETHETH,BETH/ETH,BETH,ETH,True,Spot,,,1.0
BGBPUSDC,BGBP/USDC,BGBP,USDC,False,Spot,,,1.0
BICOBTC,BICO/BTC,BICO,BTC,True,Spot,Margin,,1.0
BICOBUSD,BICO/BUSD,BICO,BUSD,True,Spot,Margin,,1.0
BICOUSDT,BICO/USDT,BICO,USDT,True,Spot,Margin,,1.0
BIFIBNB,BIFI/BNB,BIFI,BNB,False,Spot,,,1.0
BIFIBUSD,BIFI/BUSD,BIFI,BUSD,True,Spot,,,1.0
BIFIUSDT,BIFI/USDT,BIFI,USDT,True,Spot,,,1.0
BKRWBUSD,BKRW/BUSD,BKRW,BUSD,False,Spot,,,1.0
BKRWUSDT,BKRW/USDT,BKRW,USDT,False,Spot,,,1.0
BLZBNB,BLZ/BNB,BLZ,BNB,False,Spot,,,1.0
BLZBTC,BLZ/BTC,BLZ,BTC,True,Spot,Margin,,1.0
BLZBUSD,BLZ/BUSD,BLZ,BUSD,False,Spot,,,1.0
BLZETH,BLZ/ETH,BLZ,ETH,True,Spot,,,1.0
BLZUSDT,BLZ/USDT,BLZ,USDT,True,Spot,Margin,,1.0
